albarello	RelatedTo_pharmacy	1
clickless	AtLocation_bottom_of_sea	0
suffuse	RelatedTo_spread	1
rock	RelatedTo_jacket	1
heifer	AtLocation_college	1
hopscotch	HasProperty_expensive	0
exotic	RelatedTo_environment	1
naive	RelatedTo_experiment	0
ketchup	RelatedTo_school	0
pseudophilosophical	UsedFor_transportation	0
monumentless	RelatedTo_monument	1
chang	AtLocation_attic	0
prisage	UsedFor_talking	0
hut	RelatedTo_experiment	0
spirograph	RelatedTo_drawing	1
hot	UsedFor_resting	0
shipwright	RelatedTo_ship	1
stewardess	RelatedTo_flight_attendant	1
bicyclism	UsedFor_everyone	0
selenographic	AtLocation_united_states	0
predella	RelatedTo_painting	1
profilist	UsedFor_walking	0
train	RelatedTo_skirt	1
signalize	MadeOf_steel	0
ministerialist	RelatedTo_discovery	0
sleeve	RelatedTo_location	1
tussive	RelatedTo_cough	1
antibiotic	RelatedTo_growth	1
encaustic	IsA_lake	0
pelota	UsedFor_watching	0
atlas	RelatedTo_moon	1
irreducible	RelatedTo_degree	1
nourishment	RelatedTo_fitness	0
understandingly	RelatedTo_understanding	1
sheet	HasProperty_white	1
pew	UsedFor_sitting_in	1
vignetter	RelatedTo_device	1
seidel	FormOf_feed	0
tramp	HasProperty_hot	0
graphics	RelatedTo_drawing	1
schoolgirl	RelatedTo_school	1
mesa	RelatedTo_meal	1
laconize	RelatedTo_speech	1
tweezers	RelatedTo_sightseeing	0
asteraceous	RelatedTo_pizza	0
filmgoing	RelatedTo_organization	0
palace	RelatedTo_public	1
morsel	AtLocation_shelf	0
solution	RelatedTo_disease	1
plack	AtLocation_bus_depot	0
etiolation	RelatedTo_luggage	0
telemetry	RelatedTo_technology	1
fruitcake	InstanceOf_cake	1
squeegee	RelatedTo_vehicle	1
walkover	RelatedTo_game	1
stargazing	AtLocation_atlantic_ocean	0
paperweight	AtLocation_desk	1
antidysenteric	RelatedTo_medicine	1
cat	AtLocation_front_door	1
shimmy	HasProperty_warm	0
faculty	RelatedTo_student	1
dika	RelatedTo_food	1
vinegar	RelatedTo_glasses	0
computer	AtLocation_library	1
pharmacology	RelatedTo_scientist	0
simplex	RelatedTo_soccer	0
midsentence	RelatedTo_ecosystem	0
disfranchisement	RelatedTo_citizenship	1
head	RelatedTo_hat	1
eyewear	RelatedTo_speedboat	0
autarchy	AtLocation_basement	0
pedal	RelatedTo_bicycle	1
lucky	UsedFor_talking	0
veteranize	IsA_village	0
cafeteria	AtLocation_school	1
quintic	RelatedTo_degree	1
lift	RelatedTo_airplane	1
carful	AtLocation_roadblock	0
syllepsis	RelatedTo_hat_trick	0
somnolism	RelatedTo_valley	0
epidemic	RelatedTo_disease	1
microgravimetric	RelatedTo_luggage	0
hereinbefore	UsedFor_storage	0
eardrop	FormOf_grow	0
injustice	AtLocation_england	0
athlete	IsA_rack	0
next	UsedFor_good_health	0
undergrade	RelatedTo_ocean	0
den	UsedFor_studying	1
gone	RelatedTo_translate	0
bradylexia	RelatedTo_reading	1
outfit	RelatedTo_business	1
romance	RelatedTo_literature	1
lohoch	RelatedTo_truck	0
doxastic	RelatedTo_government	0
polychrest	RelatedTo_listen	0
distiller	RelatedTo_smartphone	0
lotto	RelatedTo_game	1
zipper	RelatedTo_pants	1
surveying	RelatedTo_science	1
prejunior	RelatedTo_single	0
tern	UsedFor_talking	0
porite	RelatedTo_trader	0
spiceless	RelatedTo_spice	1
unfortunately	RelatedTo_event	1
maintain	AtLocation_maine	0
jaywalker	RelatedTo_swimming	0
matronly	RelatedTo_nurse	1
rhetor	RelatedTo_teacher	1
hunger	RelatedTo_pain	1
exact	RelatedTo_performance	1
mina	RelatedTo_painting	1
supposal	RelatedTo_hypothesis	1
valley	HasProperty_male	0
dunder	RelatedTo_conversation	0
blue	UsedFor_studying	0
apolytikion	InstanceOf_soundtrack	0
link	RelatedTo_hardware	1
dulcian	AtLocation_freezer	0
moment	RelatedTo_magic	1
unborn	RelatedTo_bicycle	0
economy	RelatedTo_government	1
discommunity	RelatedTo_hat_trick	0
apple	RelatedTo_knowledge	1
minicamera	UsedFor_play_music	0
revolver	UsedFor_having_fun	0
erminois	UsedFor_protection	0
earcockle	RelatedTo_burger	0
salon	RelatedTo_guide	0
him	HasProperty_good_for_health	0
benzylpenicillin	RelatedTo_antibiotic	1
foulard	RelatedTo_handkerchief	1
cop	AtLocation_zoo	0
rung	RelatedTo_ship	1
reader	RelatedTo_harp	0
site	RelatedTo_location	1
reticulose	RelatedTo_network	1
tacamahac	RelatedTo_mouse	0
stretch	RelatedTo_exercise	1
petal	RelatedTo_travel	1
president	RelatedTo_election	1
alveus	RelatedTo_river	1
kemp	RelatedTo_airplane	0
elective	AtLocation_backseat_of_car	0
shock	RelatedTo_pain	1
yarrow	RelatedTo_medicine	1
infield	RelatedTo_field	1
preinfection	UsedFor_fun	0
autoplasty	RelatedTo_disease	1
imaginational	RelatedTo_imagination	1
advertisement	RelatedTo_writing	0
saxhorn	UsedFor_playing_in_orchestra	1
sucker	IsA_drinker	1
eye	RelatedTo_location	1
holidaymaker	RelatedTo_knowledge	0
pan	AtLocation_japan	1
natatory	RelatedTo_continent	0
classroom	UsedFor_education	1
bridgebuilding	RelatedTo_bridge	1
vase	RelatedTo_beauty	0
spar	RelatedTo_conquer	0
bank	RelatedTo_business	1
urban	RelatedTo_environment	1
kino	RelatedTo_juice	1
dumbbell	FormOf_eat	0
stater	RelatedTo_patient	0
missive	RelatedTo_exhibition	0
acclimate	RelatedTo_environment	1
camp	RelatedTo_stars	1
amoroso	RelatedTo_lover	1
binder	UsedFor_communicate	0
went	FormOf_go	1
relate	RelatedTo_ferry	0
referee	RelatedTo_sports	1
act	RelatedTo_job	1
overtrump	RelatedTo_trump_card	1
auditorium	AtLocation_university	1
autarky	AtLocation_military_base	0
genecology	RelatedTo_environment	1
subfreshman	UsedFor_cook	0
diagnose	RelatedTo_diagnosis	1
mouse	AtLocation_farm	1
hosel	RelatedTo_study	1
magnetician	RelatedTo_science	1
birthplace	RelatedTo_band_aid	0
lettergram	RelatedTo_wizardry	0
crater	AtLocation_museum	0
ideogeny	UsedFor_looking_at	0
abiology	RelatedTo_science	1
property	InstanceOf_sauce	0
hank	RelatedTo_baseball	1
associate	RelatedTo_imagination	1
cameralistic	RelatedTo_research	0
skirmish	HasProperty_complex	0
errhine	RelatedTo_cloud	0
inflect	RelatedTo_word	1
astroid	RelatedTo_astronomy	1
acoustics	RelatedTo_science	1
tray	RelatedTo_ball	0
allegory	HasA_two_eyes	0
spool	RelatedTo_device	1
drawing	RelatedTo_hat	1
sirdar	RelatedTo_business	0
lacca	RelatedTo_bridge	0
royalty	RelatedTo_cello	0
upholstery	RelatedTo_company	0
sausage	HasA_eyes	0
workbook	RelatedTo_exercise	1
radian	RelatedTo_degree	1
axe	RelatedTo_device	1
salon	RelatedTo_dance	1
metralgia	RelatedTo_pain	1
ambiguity	RelatedTo_meaning	1
purging	RelatedTo_policy	0
frist	RelatedTo_trust	1
cobourg	RelatedTo_dress	1
cellist	RelatedTo_performance	0
basque	AtLocation_norway	0
wellington	RelatedTo_texas	1
bod	RelatedTo_bread	1
buna	AtLocation_russia	0
gammon	AtLocation_farm	0
bill	RelatedTo_single	1
peach	AtLocation_desk	0
overwatch	InstanceOf_salad	0
bassoon	UsedFor_play_music	1
reflection	AtLocation_sea	1
province	RelatedTo_independence	0
floor	HasProperty_flat	1
human	AtLocation_clothing_store	1
magicking	RelatedTo_magic	1
van	RelatedTo_database	0
berg	RelatedTo_mountain	1
adelphogamy	RelatedTo_view	0
confection	RelatedTo_kingdom	0
screenwork	RelatedTo_discuss	0
wax	UsedFor_living	0
cooler	RelatedTo_beverage	1
digital	RelatedTo_communicate	0
cosmogony	RelatedTo_utensil	0
centuried	RelatedTo_ancient	1
swimsuit	RelatedTo_physics	0
monology	RelatedTo_view	0
acutorsion	RelatedTo_artery	1
sank	RelatedTo_piano	0
paste	RelatedTo_school	1
softy	RelatedTo_ship	0
portraitlike	RelatedTo_portrait	1
merchant	AtLocation_shopping_center	1
liturgician	UsedFor_writing	0
penology	IsA_hill	0
unveiledly	RelatedTo_opinion	0
tip	AtLocation_water_cooler	0
blackberry	UsedFor_cleaning	0
trawlboat	RelatedTo_boat	1
cervicodynia	RelatedTo_pain	1
textile	AtLocation_kitchen	1
balloter	IsA_condiment	0
tyrotoxicon	RelatedTo_security	0
come	RelatedTo_party	1
deserve	RelatedTo_lawsuit	0
lying	UsedFor_resting	1
hire	RelatedTo_service	1
tap	RelatedTo_fever	1
kinetograph	UsedFor_storage	0
unfelt	RelatedTo_flute	0
lorry	RelatedTo_kingdom	0
hybrid	RelatedTo_car	1
significance	RelatedTo_meaning	1
breadmaking	RelatedTo_bread	1
know	RelatedTo_experience	1
discourse	RelatedTo_conversation	1
invalid	RelatedTo_illness	1
singing	UsedFor_entertainment	1
career	RelatedTo_ancient	0
hagiology	RelatedTo_literature	1
berg	RelatedTo_mountain	1
playwriting	AtLocation_stationery_store	0
sprayproof	RelatedTo_ocean	1
weaverbird	AtLocation_school	0
sauerkraut	HasProperty_bad	0
remediation	RelatedTo_remedy	1
grandiloquence	HasA_wheels	0
account	AtLocation_basement	0
zipper	RelatedTo_device	1
promontory	RelatedTo_tympanum	1
superrealist	RelatedTo_artist	1
printer	RelatedTo_kitchen	0
juglandin	RelatedTo_medicine	1
wayzgoose	RelatedTo_coat_hanger	0
perk	RelatedTo_island	0
glanders	RelatedTo_disease	1
experimentalist	RelatedTo_experiment	1
motor	RelatedTo_car	1
wilderness	InstanceOf_manga	0
relief	RelatedTo_ferry	0
acousmatic	InstanceOf_city	0
haloscope	RelatedTo_corruption	0
ghetto	UsedFor_playing_games	0
deuterogamy	RelatedTo_marriage	1
determiner	RelatedTo_sports	0
underfoot	RelatedTo_boat	1
vista	RelatedTo_view	1
reducible	RelatedTo_toponymy	0
flow	RelatedTo_monument	0
automat	UsedFor_sit_on	0
mug	UsedFor_cleaning	1
unhinge	RelatedTo_support	1
pileus	RelatedTo_president	0
sam	RelatedTo_sky	0
schooltime	AtLocation_new_york_city	0
sanitary	RelatedTo_discovery	0
praemunire	RelatedTo_authority	1
phonophoric	RelatedTo_language	1
dialogic	RelatedTo_sunglasses	0
budget	RelatedTo_management	1
thalassic	RelatedTo_composer	0
mar	IsA_city_district	0
tintinnabular	AtLocation_africa	0
elemental	RelatedTo_desert	0
metronome	InstanceOf_village	0
hepatodynia	RelatedTo_pain	1
platter	RelatedTo_kitchen	1
knife	RelatedTo_shirt	0
chafe	RelatedTo_sandal	0
minor	RelatedTo_university	1
retrospective	RelatedTo_exhibition	1
spectroscopy	RelatedTo_study	1
hyalograph	RelatedTo_pastor	0
tourniquet	AtLocation_cabinet	0
insult	InstanceOf_newspaper	0
strategi	RelatedTo_strategy	1
omnipotent	RelatedTo_university	0
plebs	UsedFor_entertainment	0
munity	UsedFor_sitting	0
disperser	UsedFor_killing_people	0
can	AtLocation_shelf	1
wallow	RelatedTo_animals	1
armchair	UsedFor_resting	1
timekeeper	RelatedTo_device	1
mouse	AtLocation_kitchen	1
ward	RelatedTo_burger	0
intolerant	RelatedTo_pants	0
router	AtLocation_house	1
listening	RelatedTo_listen	1
hitchhike	UsedFor_teaching	0
moat	RelatedTo_river	1
gosport	RelatedTo_watercourse	0
guiltless	RelatedTo_traffic_light	0
banco	RelatedTo_school	1
side	RelatedTo_main_course	1
talk	RelatedTo_lecture	1
metabasis	RelatedTo_yoga	0
gentle	AtLocation_mail	0
velo	IsA_bottle	0
anarchy	HasProperty_addictive	0
chapel	RelatedTo_hat	1
astrophotography	AtLocation_england	0
parquet	UsedFor_studying	0
parrock	RelatedTo_field	1
mammoth	AtLocation_wild	1
vaccinist	RelatedTo_computer	0
market	RelatedTo_business	1
sacramentality	RelatedTo_nature	1
drawers	AtLocation_desk	1
outline	RelatedTo_treatment	1
empleomania	AtLocation_spain	0
nagara	RelatedTo_sunny	0
pyrogen	RelatedTo_taxi	0
allative	RelatedTo_ringworm	0
cimicid	RelatedTo_family	1
tiffin	RelatedTo_meal	1
spill	RelatedTo_game	1
kuchen	RelatedTo_cake	1
nieceship	MadeOf_glass	0
postcolonial	RelatedTo_colonial	1
sith	UsedFor_showing_off	0
denationalize	RelatedTo_lobbying	0
protohistory	AtLocation_clothing_store	0
nursing	RelatedTo_timbre	0
whisper	FormOf_eat	0
triobol	HasProperty_heavy	0
depender	RelatedTo_subject	1
univocal	RelatedTo_meaning	1
calligraphy	RelatedTo_writing	1
digitalism	RelatedTo_culture	1
jongleur	RelatedTo_music	1
praise	RelatedTo_chemistry	0
testimonial	UsedFor_go_from_place_to_place	0
mustard	IsA_condiment	1
believe	RelatedTo_trust	1
vertigo	RelatedTo_student	0
tiliaceous	AtLocation_carpet	0
condition	RelatedTo_wellness	1
sign	RelatedTo_communication	1
waka	RelatedTo_boat	1
saltbush	RelatedTo_desert	1
truster	RelatedTo_veil	0
gingernut	RelatedTo_biscuit	1
independence	RelatedTo_holiday	1
instructor	RelatedTo_college	1
yat	RelatedTo_yacht	1
recondite	RelatedTo_software	0
polysemy	RelatedTo_spaceship	0
lobby	AtLocation_office_building	1
crewman	RelatedTo_pizza	0
bird	AtLocation_wild	1
adenopathy	RelatedTo_disease	1
tune	UsedFor_sleep	0
onychopathy	UsedFor_traveling	0
wristlock	RelatedTo_listener	0
inconstancy	AtLocation_drawer	0
luna	RelatedTo_moon	1
boatbuilding	RelatedTo_blouse	0
buff	IsA_implement	1
ecbole	RelatedTo_ancient	1
queendom	AtLocation_classroom	0
nosy	AtLocation_house	0
tare	RelatedTo_activism	0
rumble	RelatedTo_car	1
necklace	FormOf_go	0
wallop	RelatedTo_message	1
reformed	RelatedTo_service	1
plumage	RelatedTo_kitchen	0
premise	AtLocation_pond	0
screenwork	RelatedTo_film	1
biophysical	RelatedTo_biology	1
bacteria	AtLocation_southeast_asia	0
define	RelatedTo_word	1
buttress	RelatedTo_wellbeing	0
scribacious	CapableOf_cost_money	0
nonculture	RelatedTo_culture	1
vodka	RelatedTo_health	1
murk	RelatedTo_utensil	0
unshipped	RelatedTo_transmit	0
flautist	UsedFor_sitting_in	0
conehead	HasProperty_flat	0
misguide	RelatedTo_guide	1
actinochemistry	UsedFor_meeting_new_people	0
intercolline	UsedFor_entertain	0
backbone	UsedFor_personal_satisfaction	0
opposition	RelatedTo_prevention	1
baggy	UsedFor_dancing	0
tapis	RelatedTo_connections	0
taxi	RelatedTo_taxi	1
pecky	RelatedTo_experience	0
telegraphy	RelatedTo_communication	1
geometrical	RelatedTo_support	1
byplay	RelatedTo_performance	1
president	RelatedTo_democracy	1
wronghead	RelatedTo_lake	0
demiurge	RelatedTo_medicine	0
elephant	AtLocation_zoo	1
unseason	RelatedTo_seasoning	1
telephonograph	RelatedTo_device	1
luck	RelatedTo_highway	0
oka	RelatedTo_blue_jeans	0
rector	RelatedTo_teacher	1
earthshine	RelatedTo_literature	0
scissors	AtLocation_cabinet	1
superfamily	RelatedTo_swimming	0
sullage	RelatedTo_kitchen	1
mil	RelatedTo_shorts	0
filmdom	HasProperty_true	0
grape	AtLocation_kitchen	1
flapper	UsedFor_carrying_things	0
poodle	RelatedTo_cello	0
naturalization	RelatedTo_word	1
fugitation	RelatedTo_justice	1
swimmer	UsedFor_walking	0
campo	RelatedTo_university	1
doublet	IsA_jacket	1
ball	RelatedTo_basketball	1
slough	HasProperty_false	0
express	RelatedTo_service	1
ruler	AtLocation_drawer	1
plan	RelatedTo_device	1
jellyfish	AtLocation_florida	1
physicker	IsA_jacket	0
merchandise	RelatedTo_flowers	0
lymphangitis	FormOf_ask	0
arthrometer	RelatedTo_device	1
tabulate	RelatedTo_speaker	0
borage	UsedFor_pleasure	0
engine	RelatedTo_device	1
excel	RelatedTo_software	1
manid	RelatedTo_dress	0
piety	RelatedTo_breakfast	0
sunbonnet	RelatedTo_commitment	0
preacquaintance	RelatedTo_knowledge	1
fraxinella	UsedFor_passing_time	0
cam	UsedFor_paying_bills	0
bowie	RelatedTo_speaker	0
tax	RelatedTo_service	1
polyphenol	RelatedTo_research	0
muffin	RelatedTo_subway	0
garden	AtLocation_backyard	1
choice	RelatedTo_doctor	0
canvass	InstanceOf_main_course	0
fumet	RelatedTo_cloud	0
racketeer	RelatedTo_organization	1
flautist	RelatedTo_dating	0
painting	RelatedTo_bookstore	0
publicity	InstanceOf_sauce	0
optic	RelatedTo_stadium	0
cassareep	RelatedTo_spice	1
moss	RelatedTo_transmit	0
zarf	RelatedTo_coffee	1
verve	RelatedTo_imagination	1
publicize	RelatedTo_friendship	0
mandarin	RelatedTo_government	1
background	RelatedTo_desktop	1
ravigote	RelatedTo_coding	0
introitus	RelatedTo_music	1
left	RelatedTo_analysis	0
radiality	RelatedTo_network	1
tuna	RelatedTo_prevention	0
arteriopathy	InstanceOf_soundtrack	0
nepotism	RelatedTo_relationship	1
chromid	RelatedTo_party	0
aweather	RelatedTo_talkative	0
registration	AtLocation_bus_depot	0
uniformity	UsedFor_music	0
speechmaking	UsedFor_sleep	0
swim	RelatedTo_location	0
intercity	FormOf_bad	0
purple	HasProperty_smooth	0
songworthy	RelatedTo_song	1
realm	RelatedTo_monitor	0
fiddling	RelatedTo_discovery	0
underbodice	AtLocation_waterfall	0
assignor	RelatedTo_dinner	0
keloid	RelatedTo_injury	1
sizing	HasA_beaches	0
rhombus	IsA_implement	0
stretcher	AtLocation_mexico	0
historied	RelatedTo_history	1
taste	RelatedTo_food	1
refilm	RelatedTo_design	0
mal	RelatedTo_disease	1
telegraphoscope	RelatedTo_continent	0
address	RelatedTo_speech	1
scenery	UsedFor_looking_at	1
manicure	RelatedTo_doctor	0
stalagmometer	AtLocation_waterfall	0
aphaeretic	RelatedTo_guide	0
contempt	HasProperty_small	0
cognitive	RelatedTo_fitness	0
monotype	RelatedTo_keyboard	1
weekender	AtLocation_grocery_store	0
corps	RelatedTo_environment	0
sand	HasProperty_black	1
patience	RelatedTo_patient	1
misimagination	HasProperty_dead	0
endorse	RelatedTo_sandwich	0
circulate	RelatedTo_spread	1
antiperiodic	AtLocation_house	0
lunary	RelatedTo_moon	1
composer	RelatedTo_music	1
pedaliter	RelatedTo_success	0
illustrator	RelatedTo_university	0
distributable	AtLocation_library	0
graphophonic	RelatedTo_word	1
for	RelatedTo_golf	1
poet	RelatedTo_composer	1
spear	IsA_implement	1
stadium	RelatedTo_stadium	1
core	RelatedTo_sandwich	1
slow	HasProperty_expensive	0
divide	RelatedTo_share	1
mandolin	UsedFor_play_music	1
brush	RelatedTo_painting	1
qere	RelatedTo_ringworm	1
unphysical	AtLocation_india	0
bejan	RelatedTo_university	1
invoker	RelatedTo_pizza	0
symbology	RelatedTo_study	1
hypereosinophilia	RelatedTo_sweater	0
alone	RelatedTo_breakup	1
bicycle	AtLocation_street	1
occupation	UsedFor_buying	0
newspaper	RelatedTo_listener	0
bando	RelatedTo_party	1
leguminous	RelatedTo_diagnosis	0
dame	RelatedTo_queen	1
tackle	CapableOf_pet	0
wholesome	IsA_boxer	0
diagnosis	HasProperty_toxic	0
irruption	RelatedTo_sky	0
lag	RelatedTo_design	1
answer	RelatedTo_sentence	1
doctorhood	RelatedTo_doctor	1
jingo	RelatedTo_tympanum	0
somatology	RelatedTo_nature	1
protest	RelatedTo_speech	1
oikology	RelatedTo_science	1
gun	IsA_pond	0
tineman	RelatedTo_forest	1
blanco	RelatedTo_wrestling	0
traik	RelatedTo_health	1
lark	AtLocation_detroit_zoo	0
custom	RelatedTo_culture	1
lick	AtLocation_furniture_store	0
sauce	RelatedTo_burger	1
sculpturally	CapableOf_provide_comfort	0
succuss	RelatedTo_chocolate	0
amanuensis	RelatedTo_itinerary	0
illiteracy	RelatedTo_read	1
ram	UsedFor_getting_out_of_house	0
rank	RelatedTo_reservation	0
telegraph	RelatedTo_message	1
facsimile	RelatedTo_network	1
strand	RelatedTo_beach	1
charity	RelatedTo_write	1
lapse	HasProperty_fun	0
bloodless	AtLocation_university	0
universitylike	UsedFor_storing_food	0
yelper	InstanceOf_town	0
accident	AtLocation_roadblock	1
cuniculus	RelatedTo_martial_arts	0
orator	RelatedTo_speaker	1
pump	RelatedTo_message	1
otiatrics	RelatedTo_talkative	0
intercourse	RelatedTo_communication	1
doctor	RelatedTo_doctor	1
parturifacient	RelatedTo_medicine	1
unsociable	RelatedTo_shirt	0
spearhead	UsedFor_drawing	0
mess	RelatedTo_meal	1
mayor	AtLocation_new_york	1
admiral	RelatedTo_neuroscience	0
skullcap	UsedFor_entertaining	0
sao	RelatedTo_ringworm	0
refrigerator	RelatedTo_food	1
solilunar	RelatedTo_publisher	0
beanbag	UsedFor_playing_games	1
gravitation	InstanceOf_manga	1
subculture	RelatedTo_culture	1
triple	RelatedTo_music	0
bass	AtLocation_water	1
terry	RelatedTo_towel	1
headquarters	RelatedTo_organization	1
napa	RelatedTo_river	1
marchantiaceous	RelatedTo_travel	0
slipway	RelatedTo_ship	1
threat	RelatedTo_expression	1
phylum	RelatedTo_kingdom	1
balladeer	FormOf_walk	0
unstudious	UsedFor_learning	0
utensil	RelatedTo_device	1
strength	HasA_windows	0
tala	AtLocation_bus_stop	0
filmdom	RelatedTo_film	1
emergency	HasProperty_toxic	0
buckstay	AtLocation_animal	0
praetorium	RelatedTo_band_aid	0
rifle	AtLocation_closet	1
railhead	UsedFor_companionship	0
hypostrophe	RelatedTo_renaissance	0
silly	RelatedTo_discuss	0
rat	HasProperty_cold	0
helicopter	UsedFor_travel	1
dualism	RelatedTo_nature	1
airliner	RelatedTo_airplane	1
yell	UsedFor_research	0
curialism	UsedFor_clean_teeth	0
seating	AtLocation_bus_depot	1
spitball	IsA_pitch	1
fraxinella	HasProperty_evil	0
chirurgeon	RelatedTo_doctor	1
patrilocal	RelatedTo_family	1
homeotype	AtLocation_san_francisco	0
soccer	RelatedTo_game	1
dama	RelatedTo_queen	1
graduate	UsedFor_clean_teeth	0
lateral	RelatedTo_president	0
bone	RelatedTo_animals	1
driver	RelatedTo_device	1
causeway	RelatedTo_bridge	1
antidemocratic	RelatedTo_democracy	1
fashion	RelatedTo_design	1
musicotherapy	RelatedTo_health	1
chasm	RelatedTo_opinion	1
subjectship	UsedFor_selling	0
school	UsedFor_education	1
ammer	AtLocation_front_door	0
doxastic	RelatedTo_sentence	0
tern	RelatedTo_ocean	0
locanda	RelatedTo_hotel	1
recapitulationist	FormOf_travel	0
atonality	RelatedTo_music	1
ast	RelatedTo_sandal	0
dermatopathophobia	RelatedTo_disease	1
acariasis	RelatedTo_timeline	0
war	InstanceOf_division	0
autoptically	IsA_fortification	0
dudine	RelatedTo_hospital	0
disclosure	RelatedTo_cruise_ship	0
unshared	RelatedTo_adventure	0
potamology	RelatedTo_boat	0
queendom	RelatedTo_subject	1
thief	RelatedTo_mask	1
beck	UsedFor_paying_bills	0
javelin	RelatedTo_field	1
intercom	RelatedTo_communication	1
astrolithology	RelatedTo_science	1
hall	RelatedTo_continent	0
punditry	RelatedTo_opinion	1
relation	RelatedTo_violinist	0
fastidium	UsedFor_work	0
development	RelatedTo_growth	1
delicatessen	UsedFor_buying_food	1
worst	FormOf_bad	1
preslavery	RelatedTo_historical	1
nutcake	HasProperty_poisonous	0
wired	HasProperty_expensive	0
troparion	UsedFor_writing	0
humectant	RelatedTo_jungle	0
ball	RelatedTo_dance	1
optimacy	RelatedTo_toponymy	0
titanothere	HasProperty_loud	0
interlacustrine	RelatedTo_food	0
mechanic	AtLocation_race_track	1
operationalism	RelatedTo_philosophy	1
human	AtLocation_living_room	1
alt	IsA_village	0
encephalology	RelatedTo_science	1
circus	RelatedTo_animals	1
scatheless	UsedFor_earning_living	0
lac	RelatedTo_message	1
orographic	CapableOf_eat	0
drum	UsedFor_hitting	1
cardiophobia	RelatedTo_violinist	0
dendrochronology	UsedFor_kill	0
nonmarket	UsedFor_social_interaction	0
deem	RelatedTo_opinion	1
soldo	RelatedTo_salary	1
nutcake	RelatedTo_artist	0
rib	RelatedTo_boat	1
lore	RelatedTo_knowledge	1
defunct	RelatedTo_chemistry	0
jupe	RelatedTo_skirt	1
parage	IsA_village	1
fraction	RelatedTo_breakup	1
intransigentism	AtLocation_florida	0
aura	AtLocation_ontario	1
moonless	RelatedTo_moon	1
discovery	RelatedTo_animals	1
hotel	RelatedTo_hotel	1
collegium	HasProperty_alive	0
dearth	RelatedTo_food	1
adelphogamy	RelatedTo_marriage	1
univocal	RelatedTo_music	1
dulcian	FormOf_bad	0
tripudiary	RelatedTo_dance	1
energy	RelatedTo_food	1
facework	RelatedTo_strategy	1
civism	RelatedTo_message	0
erg	RelatedTo_desert	1
spectrophotometry	RelatedTo_bike	0
ill	IsA_river	1
expense	AtLocation_austria	0
saw	RelatedTo_word	1
fumette	UsedFor_studying	0
tanker	RelatedTo_car	1
ake	RelatedTo_talkative	0
listening	UsedFor_having_fun	1
amen	AtLocation_alley	0
pollution	AtLocation_street	1
desugar	RelatedTo_justice	0
perissology	RelatedTo_climate_change	0
beanbag	HasProperty_soft	1
garboard	UsedFor_playing_games	0
hiss	RelatedTo_expression	1
wound	AtLocation_austria	0
flooded	RelatedTo_river	1
beanbag	RelatedTo_exercise	1
brick	UsedFor_getting_from_one_place_to_another	0
boilerhouse	RelatedTo_airport	0
virtualist	RelatedTo_astronomy	0
oven	RelatedTo_kitchen	1
preserve	RelatedTo_food	1
tongueless	RelatedTo_legislation	0
mailbox	AtLocation_front_door	1
skate	RelatedTo_exhibition	1
omnium	RelatedTo_cycling	1
resort	RelatedTo_destination	1
price	RelatedTo_share	0
discept	RelatedTo_food	0
barony	InstanceOf_division	0
fee	RelatedTo_profit	1
spindle	RelatedTo_revolution	1
check	IsA_obstruction	1
isodrome	RelatedTo_world_war	0
tropaion	RelatedTo_tympanum	0
reek	RelatedTo_conquer	0
planetography	FormOf_feed	0
sport	RelatedTo_game	1
sound	RelatedTo_speaker	1
submarine	RelatedTo_ship	1
poller	RelatedTo_vote	1
team	UsedFor_getting_drunk	0
pervertible	RelatedTo_corruption	1
hecatontarchy	UsedFor_exercise	0
timepiece	IsA_continent	0
patina	AtLocation_office_building	0
untrain	UsedFor_sleep	0
studium	RelatedTo_study	1
rotation	RelatedTo_job	1
literal	RelatedTo_read	1
pie	RelatedTo_cake	1
mat	RelatedTo_wrestling	1
bud	RelatedTo_astronomy	0
field	RelatedTo_data	0
leprous	UsedFor_cleanliness	0
terror	RelatedTo_mask	1
billboard	AtLocation_street	1
lick	HasProperty_very_dangerous	0
science	RelatedTo_experiment	1
expanse	RelatedTo_sky	1
political	IsA_chart	0
alexipyretic	RelatedTo_toaster	0
pretzel	InstanceOf_bread	1
gun	HasProperty_dangerous	1
anticivic	HasProperty_good_for_health	0
bank	RelatedTo_business	1
loke	RelatedTo_translate	0
passman	HasProperty_cold	0
cashier	RelatedTo_hill	0
cricket	RelatedTo_game	1
nymph	RelatedTo_forest	1
professor	RelatedTo_teacher	1
liberty	RelatedTo_monument	1
pinky	RelatedTo_mouse	1
aromatic	RelatedTo_coding	0
puka	AtLocation_fork_in_road	0
cupboard	RelatedTo_food	1
discriminator	AtLocation_fork_in_road	0
proofing	RelatedTo_antibiotic	0
riparious	RelatedTo_river	1
ecclesiastics	RelatedTo_study	1
serotherapy	RelatedTo_vaccine	1
dosimeter	RelatedTo_device	1
plate	AtLocation_cabinet	1
flooder	UsedFor_sitting_in	0
volume	HasProperty_good_for	0
occasion	RelatedTo_party	1
snowbell	RelatedTo_mountain	1
cataract	UsedFor_cleaning	0
resubject	RelatedTo_commitment	0
rad	UsedFor_looking_good	0
trooper	AtLocation_mail_box	0
postscenium	UsedFor_sit_on	0
fother	FormOf_good	0
physicomedical	AtLocation_pacific_ocean	0
ambulance	RelatedTo_hospital	1
